fly_error_mean_km_delta_v2_minus_v1,fly_error_mean_km_improved,fly_error_mean_km_v1,fly_error_mean_km_v2,gated_fly_error_mean_km_delta_v2_minus_v1,gated_fly_error_mean_km_improved,gated_fly_error_mean_km_v1,gated_fly_error_mean_km_v2,gated_mean_error_km_delta_v2_minus_v1,gated_mean_error_km_improved,gated_mean_error_km_v1,gated_mean_error_km_v2,gated_median_error_km_delta_v2_minus_v1,gated_median_error_km_improved,gated_median_error_km_v1,gated_median_error_km_v2,gated_migration100_error_mean_km_delta_v2_minus_v1,gated_migration100_error_mean_km_improved,gated_migration100_error_mean_km_v1,gated_migration100_error_mean_km_v2,gated_migration50_error_mean_km_delta_v2_minus_v1,gated_migration50_error_mean_km_improved,gated_migration50_error_mean_km_v1,gated_migration50_error_mean_km_v2,gated_p90_error_km_delta_v2_minus_v1,gated_p90_error_km_improved,gated_p90_error_km_v1,gated_p90_error_km_v2,gated_p95_error_km_delta_v2_minus_v1,gated_p95_error_km_improved,gated_p95_error_km_v1,gated_p95_error_km_v2,gated_stationary_error_mean_km_delta_v2_minus_v1,gated_stationary_error_mean_km_improved,gated_stationary_error_mean_km_v1,gated_stationary_error_mean_km_v2,k,kind,mean_error_km_delta_v2_minus_v1,mean_error_km_improved,mean_error_km_v1,mean_error_km_v2,median_error_km_delta_v2_minus_v1,median_error_km_improved,median_error_km_v1,median_error_km_v2,migration100_error_mean_km_delta_v2_minus_v1,migration100_error_mean_km_improved,migration100_error_mean_km_v1,migration100_error_mean_km_v2,migration50_error_mean_km_delta_v2_minus_v1,migration50_error_mean_km_improved,migration50_error_mean_km_v1,migration50_error_mean_km_v2,model,model_family,p90_error_km_delta_v2_minus_v1,p90_error_km_improved,p90_error_km_v1,p90_error_km_v2,p95_error_km_delta_v2_minus_v1,p95_error_km_improved,p95_error_km_v1,p95_error_km_v2,setup,stationary_error_mean_km_delta_v2_minus_v1,stationary_error_mean_km_improved,stationary_error_mean_km_v1,stationary_error_mean_km_v2,v1_model
-0.4085047919301985,True,80.17580955673371,79.76730476480351,-1.7338867518274554,True,83.40440673964925,81.67051998782179,-0.9608068462279054,True,13.933355722145905,12.972548875918,0.0011841649504296115,False,0.7782742700272169,0.7794584349776466,7.320698596832287,False,99.85083282206936,107.17153141890165,2.0018513623779057,False,87.12790716721861,89.12975852959651,-6.773095180662004,True,55.16048078809583,48.38738560743383,-19.064785253240487,True,101.43146542907544,82.36668017583496,-0.8652143931703682,True,5.34315937226375,4.477944979093381,14,triline_lstm,-0.9939398475345254,True,15.592197031134672,14.598257183600147,0.22866314063770155,False,2.456288851864441,2.6849519925021426,8.09242189106456,False,97.70345686712444,105.795878758189,3.4990609020369305,False,83.76148375029597,87.2605446523329,triline_lstm_2l_k14__current_bins,triline,-6.688068496023391,True,54.513993992858566,47.825925496835175,-17.769905854395915,True,98.7294604270312,80.95955457263528,setup_30km,-1.066329742376892,True,7.606339548716205,6.540009806339313,triline_lstm_2l_k14
1.190879672649757,False,68.01435547700956,69.20523514965932,0.9163749994485499,False,68.72571027404484,69.6420852734934,-0.7263151032501369,True,13.288038808502272,12.561723705252135,-0.013021375631719345,True,0.8078201806387191,0.7947988050069997,19.17932687879147,False,101.31048723805176,120.48981411684323,12.132620118329157,False,84.79675727640549,96.92937739473464,-10.404196281412652,True,49.32121139174139,38.91701511032874,-9.008520216676615,True,88.20925917571401,79.2007389590374,-1.0046274531951447,True,3.895525518437924,2.890898065242779,7,triline_lstm,-1.3390552616352434,True,14.581671624374977,13.242616362739733,-0.6689157358349513,True,2.5040402722851924,1.835124536450241,19.22635488951491,False,100.9410141634236,120.16736905293851,12.39996067342868,False,83.9965487600722,96.39650943350088,triline_lstm_2l_k7__mild_bins,triline,-9.511861795594633,True,48.428876905923374,38.91701511032874,-8.520290311502677,True,87.1082024479606,78.58791213645792,setup_10km,-1.7676888399420054,True,5.528852847135865,3.7611640071938597,triline_lstm_2l_k7
-0.1173353665609227,True,68.01435547700956,67.89702011044864,-0.5710343482282383,True,68.72571027404484,68.1546759258166,-0.6592006546198448,True,13.288038808502272,12.628838153882427,0.014967213079884245,False,0.8078201806387191,0.8227873937186033,11.96899960620074,False,101.31048723805176,113.2794868442525,8.022754796727583,False,84.79675727640549,92.81951207313307,-6.18963080022467,True,49.32121139174139,43.13158059151672,-11.060359014288792,True,88.20925917571401,77.14890016142522,-0.6741382085002141,True,3.895525518437924,3.2213873099377097,7,triline_lstm,-1.2925527027438761,True,14.581671624374977,13.2891189216311,-0.6348773934715335,True,2.5040402722851924,1.869162878813659,12.240999100541572,False,100.9410141634236,113.18201326396517,8.530160459284872,False,83.9965487600722,92.52670921935707,triline_lstm_2l_k7__medium_bins,triline,-6.610382866928703,True,48.428876905923374,41.81849403899467,-9.715303771993774,True,87.1082024479606,77.39289867596682,setup_10km,-1.4916635989450873,True,5.528852847135865,4.037189248190778,triline_lstm_2l_k7
0.4651587294688966,False,68.01435547700956,68.47951420647846,0.35722554112449245,False,68.72571027404484,69.08293581516934,-0.746932265813296,True,13.288038808502272,12.541106542688976,-0.02556205627847663,True,0.8078201806387191,0.7822581243602424,9.812266235718084,False,101.31048723805176,111.12275347376985,8.695778294575817,False,84.79675727640549,93.4925355709813,-5.722984957588466,True,49.32121139174139,43.59822643415293,-8.694960003977457,True,88.20925917571401,79.51429917173655,-0.9340039194709959,True,3.895525518437924,2.961521598966928,7,triline_lstm,-1.248396861372136,True,14.581671624374977,13.33327476300284,-0.6241516062123589,True,2.5040402722851924,1.8798886660728336,9.869947197807491,False,100.9410141634236,110.8109613612311,8.622617970942969,False,83.9965487600722,92.61916673101517,triline_lstm_2l_k7__distance_only,triline,-5.716413250102349,True,48.428876905923374,42.712463655821026,-9.048563363049212,True,87.1082024479606,78.05963908491138,setup_10km,-1.5387155784965083,True,5.528852847135865,3.990137268639357,triline_lstm_2l_k7
-0.0065277077417675855,True,68.01435547700956,68.00782776926779,0.4577939179254571,False,68.72571027404484,69.1835041919703,-0.3076097804285176,True,13.288038808502272,12.980429028073754,-0.01785351330394802,True,0.8078201806387191,0.789966667334771,8.756186087432425,False,101.31048723805176,110.06667332548419,5.097707177529202,False,84.79675727640549,89.89446445393469,-4.485408630063283,True,49.32121139174139,44.83580276167811,-0.6199955561351658,True,88.20925917571401,87.58926361957884,-0.4372881059967626,True,3.895525518437924,3.4582374124411612,7,triline_lstm,-0.5166183110375417,True,14.581671624374977,14.065053313337435,-0.3849383941331683,True,2.5040402722851924,2.119101878152024,8.24874306013109,False,100.9410141634236,109.1897572235547,4.453171805487955,False,83.9965487600722,88.44972056556016,triline_lstm_2l_k7__current_bins,triline,-4.395540864910458,True,48.428876905923374,44.033336041012916,-0.4574678045678553,True,87.1082024479606,86.65073464339274,setup_10km,-0.6030402808630697,True,5.528852847135865,4.925812566272795,triline_lstm_2l_k7
2.33957381780759,False,68.2471654743507,70.58673929215828,1.6441437455200685,False,69.18439369307751,70.82853743859758,-0.28557998007375573,True,13.084461204707775,12.79888122463402,0.015794640591318188,False,0.8078201806387191,0.8236148212300373,6.943467827949206,False,121.61312526882696,128.55659309677617,6.154964867854929,False,93.059325080548,99.21428994840294,-4.463250400348429,True,47.27158785173841,42.80833745138998,-4.981419727183095,True,77.59500147586654,72.61358174868344,-0.6125229280664062,True,3.579744510460737,2.967221582394331,7,triline_transformer,-1.2014147809567959,True,14.430927865716816,13.22951308476002,-0.7612501256056707,True,2.2092823666344,1.4480322410287294,8.03776088369709,False,120.46703727767878,128.50479816137587,7.74229597433164,False,91.27617091340228,99.01846688773392,triline_transformer_2l_k7__mild_bins,triline,-4.646341717859116,True,46.91271606239664,42.266374344537525,-4.541230477547003,True,77.08240018271988,72.54116970517288,setup_10km,-1.8013458674298861,True,5.313125591598393,3.5117797241685067,triline_transformer_2l_k7
1.582564284059785,False,68.2471654743507,69.82972975841048,0.8393223959913882,False,69.18439369307751,70.0237160890689,0.01021261445819377,False,13.084461204707775,13.094673819165969,0.036785834208622026,False,0.8078201806387191,0.8446060148473411,4.479817226655314,False,121.61312526882696,126.09294249548228,3.972237294608007,False,93.059325080548,97.03156237515601,-4.646654425094617,True,47.27158785173841,42.62493342664379,3.226689958342405,False,77.59500147586654,80.82169143420894,-0.13025909793710877,True,3.579744510460737,3.4494854125236283,7,triline_transformer,-0.6863853398447368,True,14.430927865716816,13.74454252587208,-0.35563951561732265,True,2.2092823666344,1.8536428510170775,5.522754789189392,False,120.46703727767878,125.98979206686818,5.499308703329788,False,91.27617091340228,96.77547961673207,triline_transformer_2l_k7__medium_bins,triline,-4.287782635752848,True,46.91271606239664,42.62493342664379,3.739291251489064,False,77.08240018271988,80.82169143420894,setup_10km,-1.0708015487804934,True,5.313125591598393,4.242324042817899,triline_transformer_2l_k7
0.4401799815489511,False,68.2471654743507,68.68734545589965,-0.20128576556643907,True,69.18439369307751,68.98310792751107,-0.08856097165544519,True,13.084461204707775,12.99590023305233,0.023340445178625657,False,0.8078201806387191,0.8311606258173447,0.8174149934072545,False,121.61312526882696,122.43054026223422,1.5076233182636543,False,93.059325080548,94.56694839881166,-2.827186707842344,True,47.27158785173841,44.444401143896066,-1.9176658269253437,True,77.59500147586654,75.6773356489412,-0.06946260231670909,True,3.579744510460737,3.510281908144028,7,triline_transformer,-0.7093086595366156,True,14.430927865716816,13.7216192061802,-0.20356874798159774,True,2.2092823666344,2.0057136186528024,1.7942082178941234,False,120.46703727767878,122.26124549557291,2.9580384422923345,False,91.27617091340228,94.23420935569462,triline_transformer_2l_k7__distance_only,triline,-2.6914059068800427,True,46.91271606239664,44.2213101555166,-1.4050645337786847,True,77.08240018271988,75.6773356489412,setup_10km,-0.9040604781602584,True,5.313125591598393,4.4090651134381345,triline_transformer_2l_k7
-1.349622375787746,True,68.2471654743507,66.89754309856295,-1.41120557114931,True,69.18439369307751,67.7731881219282,-0.2000357163087667,True,13.084461204707775,12.884425488399009,0.0010652123896983667,False,0.8078201806387191,0.8088853930284174,-6.344019747844328,True,121.61312526882696,115.26910552098263,-1.684293912521099,True,93.059325080548,91.37503116802691,-2.1447365248656425,True,47.27158785173841,45.12685132687277,3.4943123953964346,False,77.59500147586654,81.08931387126297,0.005166426158304649,False,3.579744510460737,3.5849109366190417,7,triline_transformer,-0.7200831778271262,True,14.430927865716816,13.71084468788969,-0.3708469081347925,True,2.2092823666344,1.8384354584996077,-5.702324353674413,True,120.46703727767878,114.76471292400437,-0.8440239618084462,True,91.27617091340228,90.43214695159384,triline_transformer_2l_k7__current_bins,triline,-2.1120678485372792,True,46.91271606239664,44.80064821385936,3.7753695710290174,False,77.08240018271988,80.8577697537489,setup_10km,-0.6134236604421526,True,5.313125591598393,4.69970193115624,triline_transformer_2l_k7
1.4584491797121757,False,67.21671200540254,68.67516118511472,1.2022274150288865,False,67.88925680196013,69.09148421698902,-0.2160204280552822,True,12.841156899997095,12.625136471941813,-0.005235327372140053,True,0.8101464395814337,0.8049111122092937,4.773728729292628,False,121.7131174018488,126.48684613114143,3.92791152188515,False,92.5803579141371,96.50826943602225,-4.157109251327547,True,45.00758823199583,40.850478980668285,-4.405206276380952,True,78.25476477707087,73.84955850068992,-0.4563067056463752,True,3.514646672320144,3.0583399666737687,7,triline_transformer,-0.6927572185752577,True,14.245541218590756,13.552784000015498,-0.5331478730616279,True,2.5723687232647263,2.0392208502030984,4.897025333328131,False,121.36505084211323,126.26207617544136,4.146185645163939,False,91.8967531062575,96.04293875142145,triline_transformer_4l_k7__mild_bins,triline,-3.9474785671546613,True,45.12024928869803,41.172770721543365,-4.60265557652184,True,78.25476477707087,73.65210920054903,setup_10km,-1.0572248116657184,True,5.270914174331862,4.213689362666144,triline_transformer_4l_k7
1.70203441743692,False,67.21671200540254,68.91874642283946,1.3341322572127439,False,67.88925680196013,69.22338905917287,0.03294932106591553,False,12.841156899997095,12.87410622106301,0.0,False,0.8101464395814337,0.8101464395814337,-2.384534113407952,True,121.7131174018488,119.32858328844085,1.4876631833453189,False,92.5803579141371,94.06802109748241,-1.493856848208658,True,45.00758823199583,43.513731383787174,2.260813645374128,False,78.25476477707087,80.515578422445,-0.18750326464848532,True,3.514646672320144,3.3271434076716586,7,triline_transformer,-0.5831009567671206,True,14.245541218590756,13.662440261823635,-0.4627344094911203,True,2.5723687232647263,2.109634313773606,-2.162715177284255,True,121.36505084211323,119.20233566482898,1.853782472935876,False,91.8967531062575,93.75053557919338,triline_transformer_4l_k7__medium_bins,triline,-2.1879408148135724,True,45.12024928869803,42.932308473884454,2.260813645374128,False,78.25476477707087,80.515578422445,setup_10km,-0.9702594323020843,True,5.270914174331862,4.300654742029778,triline_transformer_4l_k7
-0.2986643247245411,True,67.21671200540254,66.918047680678,-0.6223053704582497,True,67.88925680196013,67.26695143150188,0.010021052301080857,False,12.841156899997095,12.851177952298176,-0.002326258942714654,True,0.8101464395814337,0.8078201806387191,-7.2354551585415265,True,121.7131174018488,114.47766224330728,-2.865653385069322,True,92.5803579141371,89.71470452906777,0.38130508748264447,False,45.00758823199583,45.38889331947848,2.243319137646708,False,78.25476477707087,80.49808391471758,0.11715279453375116,False,3.514646672320144,3.631799466853895,7,triline_transformer,-0.5366085706375863,True,14.245541218590756,13.70893264795317,-0.48854187993568665,True,2.5723687232647263,2.0838268433290397,-7.094713520753729,True,121.36505084211323,114.2703373213595,-2.613899637909057,True,91.8967531062575,89.28285346834845,triline_transformer_4l_k7__distance_only,triline,0.9298829809501612,False,45.12024928869803,46.05013226964819,2.243319137646708,False,78.25476477707087,80.49808391471758,setup_10km,-0.5769222135621748,True,5.270914174331862,4.693991960769687,triline_transformer_4l_k7
-0.9447717703228307,True,67.21671200540254,66.27194023507971,-0.42699803996896435,True,67.88925680196013,67.46225876199117,0.015141965132176693,False,12.841156899997095,12.856298865129272,-0.005235327372140053,True,0.8101464395814337,0.8049111122092937,-7.588884060598986,True,121.7131174018488,114.12423334124982,-2.9361946858575436,True,92.5803579141371,89.64416322827955,1.1146486045540698,False,45.00758823199583,46.1222368365499,7.189528499915184,False,78.25476477707087,85.44429327698606,0.09005142226120766,False,3.514646672320144,3.6046980945813516,7,triline_transformer,-0.1721816445420732,True,14.245541218590756,14.073359574048682,-0.2686827131703282,True,2.5723687232647263,2.303686010094398,-7.97465268845022,True,121.36505084211323,113.39039815366301,-3.524619569364475,True,91.8967531062575,88.37213353689303,triline_transformer_4l_k7__current_bins,triline,0.6828429302854531,False,45.12024928869803,45.80309221898348,6.2656363380312,False,78.25476477707087,84.52040111510208,setup_10km,-0.041285760347539835,True,5.270914174331862,5.229628413984322,triline_transformer_4l_k7
2.2339612701638885,False,66.87982759333467,69.11378886349856,2.09854986217303,False,67.4832724618725,69.58182232404553,-0.22868330843282259,True,13.182222143505811,12.953538835072989,-0.02024293703648483,True,0.8049111122092937,0.7846681751728088,11.716267113824031,False,110.59883846955483,122.31510558337887,8.222520970884574,False,89.77673947627636,97.99926044716094,-2.9479291165996315,True,47.00868345392157,44.06075433732194,-7.309529632806985,True,83.52139652920015,76.21186689639316,-0.6558852016384424,True,3.2143719976517864,2.558486796013344,14,triline_lstm,-0.9721070519227695,True,14.516128729679746,13.544021677756977,-1.0673650488112216,True,2.700459420822422,1.6330943720112006,11.745835066958222,False,110.25576741684864,122.00160248380686,8.638019886624448,False,88.92122864549619,97.55924853212063,triline_lstm_2l_k14__mild_bins,triline,-2.6472219290280634,True,46.39068601289135,43.74346408386329,-4.227616747461937,True,80.4394836438551,76.21186689639316,setup_10km,-1.5606335795785409,True,4.903911280931904,3.3432777013533634,triline_lstm_2l_k14
1.3262954942779146,False,66.87982759333467,68.20612308761258,1.2085000714631775,False,67.4832724618725,68.69177253333568,-0.14590564648314164,True,13.182222143505811,13.03631649702267,-0.02024293703648483,True,0.8049111122092937,0.7846681751728088,6.447173068904931,False,110.59883846955483,117.04601153845977,5.037146439045628,False,89.77673947627636,94.81388591532199,-1.9831835936620905,True,47.00868345392157,45.02549986025948,-9.088348756908772,True,83.52139652920015,74.43304777229137,-0.39452907372853563,True,3.2143719976517864,2.8198429239232508,14,triline_lstm,-0.7022814723455717,True,14.516128729679746,13.813847257334174,-0.7909971283211172,True,2.700459420822422,1.909462292501305,6.713484325343586,False,110.25576741684864,116.96925174219223,5.465311060233205,False,88.92122864549619,94.38653970572939,triline_lstm_2l_k14__medium_bins,triline,-1.432763125908572,True,46.39068601289135,44.95792288698278,-6.006435871563724,True,80.4394836438551,74.43304777229137,setup_10km,-1.074660111323663,True,4.903911280931904,3.8292511696082414,triline_lstm_2l_k14
1.3386210958349096,False,66.87982759333467,68.21844868916958,1.3900757930191077,False,67.4832724618725,68.87334825489161,-0.09806695878417493,True,13.182222143505811,13.084155184721636,-0.02265298784905123,True,0.8049111122092937,0.7822581243602424,6.233331433664006,False,110.59883846955483,116.83216990321884,4.848841483814823,False,89.77673947627636,94.62558096009118,-1.0294918171686547,True,47.00868345392157,45.979191636752915,-7.26599840025186,True,83.52139652920015,76.25539812894829,-0.3712400163704421,True,3.2143719976517864,2.8431319812813443,14,triline_lstm,-0.6200584805786953,True,14.516128729679746,13.89607024910105,-0.7487663812288132,True,2.700459420822422,1.951693039593609,6.128260049151152,False,110.25576741684864,116.3840274659998,4.974713189348165,False,88.92122864549619,93.89594183484435,triline_lstm_2l_k14__distance_only,triline,-0.5904447485711728,True,46.39068601289135,45.80024126432018,-4.184085514906812,True,80.4394836438551,76.25539812894829,setup_10km,-0.9796063049203592,True,4.903911280931904,3.924304976011545,triline_lstm_2l_k14
-0.560091837115678,True,66.87982759333467,66.31973575621899,-0.6175891641158415,True,67.4832724618725,66.86568329775666,-0.1347462741506522,True,13.182222143505811,13.047475869355159,-0.010529165480136937,True,0.8049111122092937,0.7943819467291567,-1.8602255295203491,True,110.59883846955483,108.73861294003449,-1.1799980350977108,True,89.77673947627636,88.59674144117865,1.5594892218558343,False,47.00868345392157,48.568172675777404,-3.851647175659153,True,83.52139652920015,79.669749353541,-0.0461125268668332,True,3.2143719976517864,3.168259470784953,14,triline_lstm,-0.2660123015761897,True,14.516128729679746,14.250116428103556,-0.35838831230741564,True,2.700459420822422,2.3420711085150066,-1.6492098963470312,True,110.25576741684864,108.60655752050161,-0.8296560713138916,True,88.92122864549619,88.0915725741823,triline_lstm_2l_k14__current_bins,triline,1.6966891306483305,False,46.39068601289135,48.08737514353968,-2.0179857360022027,True,80.4394836438551,78.4214979078529,setup_10km,-0.21202917005233246,True,4.903911280931904,4.691882110879572,triline_lstm_2l_k14
